,book_id,est_score,user_id
14,8405,3.7706781020378504,589
15,603,3.749250849727236,589
16,36,3.7429419946815043,589
17,725,3.73070260716323,589
18,325,3.725748930444482,589
19,612,3.717315585306655,589
0,39,4.594922348364482,725
1,265,4.581019132459033,725
2,25,4.538791348189404,725
3,141,4.480067102807935,725
4,76,4.4715234408047815,725
5,476,4.377767179684417,725
6,295,4.3772466897566416,725
7,291,4.354921103395454,725
8,325,4.336301970060303,725
9,144,4.33467155494849,725
10,2869,4.325349213249354,725
11,461,4.310373928968902,725
12,704,4.308668025933684,725
13,312,4.302940853944142,725
14,17,4.297039291745413,725
15,119,4.286099555625235,725
16,742,4.276625100754833,725
17,4640,4.270331986306891,725
18,83,4.2702412039285775,725
19,407,4.269141268919231,725
0,72,4.593787108640583,736
1,102,4.511578146891307,736
2,373,4.49863287112237,736
3,4,4.494783530454608,736
4,103,4.481608146908905,736
5,2095,4.480500475761875,736
6,514,4.474274480590221,736
7,8626,4.463276390071398,736
8,184,4.457709601484324,736
9,2103,4.437905427936191,736
10,641,4.437807569686137,736
11,2648,4.418463874326419,736
12,229,4.417172962651133,736
13,8262,4.409552097688596,736
14,173,4.408209490266329,736
15,80,4.379508063994811,736
16,402,4.367698962042412,736
17,25,4.366983582808597,736
18,618,4.350241167155137,736
19,792,4.3499337015358845,736
0,4,4.562161632207027,997
1,2632,4.544798619089391,997
2,937,4.456449431353449,997
3,72,4.418184024522743,997
4,11,4.397845306048377,997
5,172,4.3854723248478455,997
6,101,4.38013936141994,997
7,142,4.354705744429262,997
8,89,4.31876985668448,997
9,189,4.31295161923822,997
10,168,4.310042225474506,997
11,4182,4.29214050610043,997
12,528,4.266146357567231,997
13,23,4.265358282869793,997
14,722,4.259537139177515,997
15,949,4.253226312237731,997
16,274,4.252134454032926,997
17,2366,4.244291338152621,997
18,270,4.2352817582506175,997
19,288,4.231528825551541,997
0,155,4.197751225994015,1027
1,19,4.156488450986358,1027
2,189,4.124266489172574,1027
3,714,4.109672874163279,1027
4,80,4.102883988023601,1027
5,113,4.059295235064425,1027
6,79,4.048163920524362,1027
7,94,4.011404646257718,1027
8,172,3.951934346799467,1027
9,102,3.9504379424604767,1027
10,85,3.9305529755839848,1027
11,117,3.9299405119513957,1027
12,95,3.8925903472353425,1027
13,592,3.8890081778461676,1027
14,265,3.877122995959629,1027
15,248,3.8692332079268725,1027
16,55,3.8627863532126367,1027
17,87,3.8515995722686074,1027
18,126,3.8487283482906207,1027
19,154,3.8396351283857917,1027
0,1464,4.207548833730472,1037
1,47,4.1897575223546255,1037
2,25,4.152934294436377,1037
3,39,4.142303796488657,1037
4,110,4.072361645043766,1037
5,230,4.059467893120142,1037
6,1,4.058830011493533,1037
7,17,4.030243922892607,1037
8,18,3.9905024924273964,1037
9,1370,3.9462207280374355,1037
10,100,3.937561829717731,1037
11,188,3.912899851851962,1037
12,50,3.8997842400686773,1037
13,6333,3.8924557026865694,1037
14,427,3.89028562087021,1037
15,768,3.880223417567099,1037
16,71,3.865936895095606,1037
17,6692,3.862700228147856,1037
18,3692,3.8581837484901516,1037
19,6,3.850752965369881,1037
0,1464,4.530316369014684,7
1,192,4.5196963216826855,7
2,307,4.495933836352365,7
3,760,4.367845603068611,7
4,562,4.345904853265673,7
5,184,4.302878407603249,7
6,89,4.301592672763236,7
7,25,4.291415598557232,7
8,442,4.239329819151829,7
9,219,4.234048064816053,7
10,50,4.2307125737014495,7
11,373,4.221860302625642,7
12,612,4.214839170877586,7
13,32,4.199022562605101,7
14,129,4.1786417544831265,7
15,416,4.170488770139231,7
16,1519,4.14404969480321,7
17,1074,4.138738602711693,7
18,729,4.13585209154391,7
19,516,4.129380139069833,7
0,740,4.367878451638264,1225
1,85,4.2666424591717815,1225
2,87,4.263911252300266,1225
3,3311,4.263789954465584,1225
4,102,4.248494400178393,1225
5,43,4.149769100160449,1225
6,339,4.137448474939516,1225
7,1569,4.132105781305304,1225
8,37,4.1142104091134994,1225
9,11,4.066930987284948,1225
10,251,4.0505908254460845,1225
11,2939,4.049842842346512,1225
12,2618,4.048552171603557,1225
13,59,4.045196117556952,1225
14,15,4.041663899165568,1225
15,93,4.040536229796925,1225
16,681,4.011701237270957,1225
17,304,4.008049129271554,1225
18,373,4.0025741741469,1225
19,3307,4.001353648777207,1225
0,85,4.113379534919261,1019
1,87,4.0689148114102185,1019
2,339,4.007820136660661,1019
3,267,3.9539935793556378,1019
4,1792,3.9227881889407965,1019
5,195,3.8193117800330665,1019
6,143,3.8192771541996473,1019
7,6,3.811191779287153,1019
8,1577,3.8094454149401353,1019
9,89,3.8083813169077207,1019
10,270,3.8044168163196947,1019
11,1,3.797104834212028,1019
12,80,3.7917430775169283,1019
13,2250,3.782433196316172,1019
14,291,3.7743603086630806,1019
15,359,3.7662930022188017,1019
16,437,3.762495953094624,1019
17,81,3.7607817476210794,1019
18,10,3.7598307470059824,1019
19,47,3.739040456461156,1019
0,1310,3.7726465448737785,407
1,265,3.725424778813136,407
2,144,3.694912980455774,407
3,743,3.6706541608595877,407
4,85,3.6617798036587406,407
5,31,3.6488255612849176,407
6,278,3.6321707431909735,407
7,59,3.619361324989596,407
8,534,3.6164492134954545,407
9,523,3.5817164609424044,407
10,1,3.5608808084031534,407
11,1190,3.5326289781602833,407
12,295,3.5317440322069418,407
13,124,3.50697188669874,407
14,17,3.4960837678329257,407
15,47,3.4692963791708853,407
16,378,3.445882620562308,407
17,669,3.438625261318102,407
18,106,3.4024072000805803,407
19,4774,3.3980985702875874,407
0,70,4.919132543316987,1296
1,50,4.897772505460434,1296
2,1,4.774912364317909,1296
3,4,4.757003461740312,1296
4,25,4.731050069856085,1296
5,18,4.712206788520949,1296
6,87,4.694115548907682,1296
7,142,4.650661194361929,1296
8,36,4.623428535817379,1296
9,15,4.623200539591167,1296
10,31,4.589659522012804,1296
11,23,4.565123247270344,1296
12,19,4.540716768529177,1296
13,65,4.533096616354201,1296
14,195,4.527859557490908,1296
15,118,4.521618448801981,1296
16,1216,4.517332712048151,1296
17,216,4.513843008138748,1296
18,150,4.509858090905936,1296
19,67,4.505831006586545,1296
0,373,4.119545962209908,1321
1,184,4.108037820006543,1321
2,3078,4.041644636099094,1321
3,89,4.038728784348898,1321
4,544,4.0379517088509305,1321
5,125,4.035234606214771,1321
6,416,4.031503387046893,1321
7,368,4.028176348974708,1321
8,793,4.011751035518672,1321
9,154,4.007752963201681,1321
10,157,4.006682546097807,1321
11,6006,3.995917733908533,1321
12,59,3.985404174368082,1321
13,85,3.9818295463676896,1321
14,8867,3.980136701841913,1321
15,87,3.968469389354728,1321
16,102,3.9640664927986906,1321
17,523,3.9620681861587776,1321
18,958,3.951255549475248,1321
19,117,3.9468124234708877,1321
0,1265,4.65825697228841,1323
1,25,4.496029034414007,1323
2,545,4.432005719413879,1323
3,743,4.332810867684392,1323
4,87,4.328743080509539,1323
5,1153,4.299558182541185,1323
6,391,4.2913211907020425,1323
7,1161,4.247987528200973,1323
8,704,4.240665985144133,1323
9,158,4.2186394648628545,1323
10,102,4.2165927762493425,1323
11,15,4.206139172461149,1323
12,786,4.196037385074912,1323
13,358,4.195498510716577,1323
14,402,4.188958024521147,1323
15,5162,4.187528823015875,1323
16,325,4.186075334790908,1323
17,72,4.168774993614794,1323
18,131,4.135453552564416,1323
19,3027,4.10242569635678,1323
0,2937,4.7939672495765375,1350
1,1572,4.785112571016344,1350
2,3660,4.779017268754438,1350
3,1895,4.754393146458209,1350
4,3086,4.663505430951707,1350
5,3395,4.599627982510024,1350
6,3082,4.568815976300515,1350
7,2353,4.5464616551229,1350
8,3396,4.5066115303650225,1350
9,760,4.489702671202672,1350
10,110,4.4518367121482845,1350
11,89,4.443221625229197,1350
12,766,4.442259814747297,1350
13,283,4.439016138779834,1350
14,530,4.437195742241774,1350
15,11,4.430517374368213,1350
16,337,4.427567907756026,1350
17,50,4.3875879205736945,1350
18,92,4.3756255496291026,1350
19,789,4.330809422567017,1350
0,4,4.789183411044123,1354
1,358,4.641514859386549,1354
2,18,4.6148332325491515,1354
3,87,4.602158294433701,1354
4,31,4.553522713304952,1354
5,66,4.549356577267643,1354
6,50,4.537155464402776,1354
7,278,4.535398941143789,1354
8,402,4.521421237896691,1354
9,129,4.518251583800005,1354
10,317,4.488684906770663,1354
11,5,4.466301915168146,1354
12,3237,4.461823833062321,1354
13,43,4.436571661785619,1354
14,10,4.41230277397807,1354
15,29,4.3908874809105995,1354
16,3307,4.372293569817092,1354
17,3101,4.3670650422512205,1354
18,177,4.354032973370994,1354
19,1384,4.353010194256488,1354
0,1597,4.178229326791595,1353
1,25,4.070099138493358,1353
2,1552,4.036313063084413,1353
3,70,3.971313860852135,1353
4,2781,3.9513127239474564,1353
5,2470,3.9487759450003113,1353
6,89,3.933143905552019,1353
7,76,3.9129824606862815,1353
8,47,3.9128432326494242,1353
9,661,3.9062687174577597,1353
10,793,3.8841345484258287,1353
11,59,3.861837414958925,1353
12,3019,3.8560323308383397,1353
13,43,3.849104739578423,1353
14,230,3.8194875481554265,1353
15,3063,3.8166656284288,1353
16,4182,3.806180606524601,1353
17,1367,3.802318523298719,1353
18,3120,3.7986940764928114,1353
19,4014,3.7937916488234444,1353
0,1342,4.797124286985975,1041
1,110,4.490746118085332,1041
2,143,4.467196876766983,1041
3,278,4.4607176149989245,1041
4,1654,4.444144841502014,1041
5,1602,4.431015063407426,1041
6,215,4.401521146007606,1041
7,5031,4.390832217335257,1041
8,1450,4.39042847034421,1041
9,2579,4.370412781585026,1041
10,1394,4.345632345131022,1041
11,31,4.344833593540376,1041
12,592,4.341966888155195,1041
13,1228,4.310328779296014,1041
14,85,4.2999162268887945,1041
15,2250,4.296334950163219,1041
16,141,4.293593231913053,1041
17,1127,4.292383409867407,1041
18,50,4.286012489193749,1041
19,1,4.276576544426729,1041
0,13,4.364305018021972,1388
1,1310,4.327947622635879,1388
2,142,4.322959007760446,1388
3,143,4.313177826632852,1388
4,468,4.269561549355003,1388
5,87,4.260006934266022,1388
6,983,4.252470192956275,1388
7,3472,4.24787000775626,1388
8,359,4.240528451125406,1388
9,662,4.23795196891053,1388
10,1435,4.229509019230339,1388
11,2621,4.214461264146657,1388
12,485,4.210146966963034,1388
13,378,4.196655852610451,1388
14,1859,4.173575336898439,1388
15,325,4.162320762847844,1388
16,320,4.13700323977785,1388
17,67,4.136473361196849,1388
18,2279,4.133633616574548,1388
19,1672,4.132489171259154,1388
0,4,3.8133404013266907,1403
1,43,3.8119464672805723,1403
2,25,3.8038521168736446,1403
3,10,3.633909601545124,1403
4,76,3.608365986287434,1403
5,225,3.5993446220068916,1403
6,3519,3.527499825146158,1403
7,378,3.5206975169271932,1403
8,325,3.514905464904148,1403
9,1299,3.511781689930901,1403
10,181,3.50882496973075,1403
11,857,3.5036346428715093,1403
12,3828,3.5024570138223132,1403
13,662,3.4573898959381517,1403
14,494,3.451131679356617,1403
15,427,3.44140600899812,1403
16,297,3.4402693539836666,1403
17,3428,3.4159765189065356,1403
18,520,3.4083935085485475,1403
19,11,3.404438757590233,1403
0,4,4.793153050847369,1352
1,87,4.667420235735115,1352
2,158,4.588513843573101,1352
3,102,4.587903999111385,1352
4,1435,4.586803271332157,1352
5,1492,4.544965863733982,1352
6,50,4.542672656142323,1352
7,11,4.5410938452496605,1352
8,515,4.538448083191212,1352
9,4822,4.524149202663016,1352
10,67,4.486647677282423,1352
11,3588,4.46630837258855,1352
12,427,4.461287052389495,1352
13,10,4.457874838543733,1352
14,59,4.4552228303643595,1352
15,621,4.4395835556198096,1352
16,251,4.437886559974176,1352
17,3837,4.431073325462743,1352
18,476,4.430648097223552,1352
19,335,4.423810867907491,1352
0,760,4.61707383787831,1456
1,4,4.599351843929624,1456
2,18,4.549317330586369,1456
3,10,4.533864596672537,1456
4,1158,4.532053935342865,1456
5,87,4.526785311854633,1456
6,550,4.50399470417796,1456
7,155,4.502926527630399,1456
8,265,4.46776023113172,1456
9,76,4.455409413399792,1456
10,516,4.452503108326087,1456
11,50,4.443601605319668,1456
12,230,4.434091561829378,1456
13,225,4.432376315733295,1456
14,103,4.425961010391513,1456
15,19,4.424024561138474,1456
16,427,4.413114782097619,1456
17,380,4.400454985779854,1456
18,820,4.398677869944383,1456
19,125,4.38966956305036,1456
0,87,4.345212258665649,1449
1,265,4.272223392705252,1449
2,225,4.237232123299344,1449
3,50,4.186618007673102,1449
4,4,4.186584047473337,1449
5,1474,4.094379373185948,1449
6,523,4.0700648139824835,1449
7,485,4.0700549087731375,1449
8,359,4.062274438921005,1449
9,378,4.003245196710403,1449
10,366,3.9818748456628588,1449
11,43,3.9788095861358626,1449
12,779,3.9461351900618133,1449
13,737,3.942815199519655,1449
14,177,3.9337988690197707,1449
15,270,3.9176490959863344,1449
16,172,3.912678713200551,1449
17,198,3.9110409628493144,1449
18,1195,3.887343884075238,1449
19,146,3.860117103460679,1449
0,87,4.214639072930357,907
1,1367,4.1817503872243496,907
2,188,4.085465480753745,907
3,5346,4.068180530952286,907
4,3916,4.064169049692285,907
5,2869,4.058039897239233,907
6,89,4.056735848013027,907
7,337,4.050408551564796,907
8,278,4.0358080493511865,907
9,1584,4.0124844084750215,907
10,662,3.956359491555824,907
11,380,3.9495039213363836,907
12,514,3.944893407077614,907
13,516,3.939827147075005,907
14,325,3.9331222807343433,907
15,2362,3.9297671260401996,907
16,129,3.914844386935489,907
17,54,3.896979920611161,907
18,3187,3.8915848221719145,907
19,196,3.881637983531999,907
0,1775,4.07045554314436,1518
1,85,4.006605627235488,1518
2,8867,3.991991954176383,1518
3,325,3.9522341174676905,1518
4,17,3.948730456592838,1518
5,523,3.948659173957769,1518
6,516,3.9299852171156915,1518
7,5101,3.915573461212665,1518
8,18,3.9137488777534024,1518
9,87,3.9078793594967234,1518
10,3808,3.8840125928155302,1518
11,198,3.870731009903759,1518
12,23,3.8534700418633268,1518
13,129,3.851342557856552,1518
14,1265,3.842257220872733,1518
15,102,3.8351131992612393,1518
16,4,3.832785808071405,1518
17,47,3.82841257681348,1518
18,20,3.8177208714320625,1518
19,36,3.8139506013846045,1518
0,2632,4.260776452364702,1585
1,4,4.226977068364687,1585
2,25,4.200390746206255,1585
3,740,4.179871915511318,1585
4,366,4.1768585349456835,1585
5,512,4.170793466381861,1585
6,762,4.165711216147779,1585
7,18,4.164189765953072,1585
8,325,4.138228985256071,1585
9,87,4.1214440035593,1585
10,89,4.11775215903937,1585
11,1465,4.111155199074667,1585
12,840,4.0993583734062735,1585
13,15,4.068258495083657,1585
14,304,4.052519200821555,1585
15,119,4.047992217710382,1585
16,1597,4.0389048573465605,1585
17,1435,4.0322673383352665,1585
18,13,4.031467150438417,1585
19,32,4.030192391755986,1585
0,4,4.494127963157441,1634
1,87,4.404170397717397,1634
2,50,4.373444550598069,1634
3,325,4.304701519631993,1634
4,523,4.283937144717466,1634
5,225,4.267034691843268,1634
6,291,4.225189766903434,1634
7,737,4.1875379345619645,1634
8,10,4.170838709467541,1634
9,285,4.162936961084969,1634
10,70,4.1464049864596335,1634
11,15,4.126528207590857,1634
12,29,4.11653468050035,1634
13,36,4.1159025862435294,1634
14,407,4.107052266465895,1634
15,270,4.10075840223687,1634
16,42,4.092553125805461,1634
17,271,4.088495073256305,1634
18,5,4.082889429218914,1634
19,25,4.073326059239228,1634
0,144,4.362491002740265,1645
1,267,4.3542416205468175,1645
2,1256,4.3304767174049354,1645
3,87,4.282758487097243,1645
4,31,4.28181446361411,1645
5,150,4.2313365717868585,1645
6,216,4.180246679814916,1645
7,195,4.161424742909935,1645
8,291,4.105767395230387,1645
9,4,4.090504522719204,1645
10,66,4.089330252405962,1645
11,6,4.086732593606481,1645
12,143,4.085950222913566,1645
13,81,4.0702151637911905,1645
14,359,4.069841753366197,1645
15,112,4.047082724515301,1645
16,46,4.034336061122868,1645
17,16,4.006133375037136,1645
18,67,3.997040775930356,1645
19,124,3.9844332865720533,1645
0,760,4.679573350007775,1307
1,70,4.562881355651068,1307
2,620,4.46394746893369,1307
3,786,4.450846428250332,1307
4,3444,4.390604866630506,1307
5,3244,4.379506737438185,1307
6,103,4.367434300067142,1307
7,626,4.36711470651218,1307
8,133,4.355972507529371,1307
9,278,4.352472673930892,1307
10,19,4.34435567614379,1307
11,5880,4.34164329488525,1307
12,544,4.315261638471184,1307
13,50,4.314189926165331,1307
14,234,4.308809637050717,1307
15,2802,4.292795910604231,1307
16,2783,4.28554277503722,1307
17,1480,4.257265400356838,1307
18,102,4.254276808370629,1307
19,1267,4.24243005411061,1307
0,144,4.275726541076462,1656
1,983,4.226159637302536,1656
2,2840,4.124057884611689,1656
3,6,4.101883109045712,1656
4,673,4.078431844344303,1656
5,1198,4.076817314417127,1656
6,112,4.034227795200187,1656
7,15,4.011948753963721,1656
8,852,4.011677972100645,1656
9,610,4.006338982744372,1656
10,47,4.006261746728401,1656
11,267,4.004278423728655,1656
12,31,3.983209427836128,1656
13,81,3.9808521993657333,1656
14,459,3.97822763464755,1656
15,1474,3.960235900539759,1656
16,1021,3.9350082754655613,1656
17,6227,3.8875676355188853,1656
18,1060,3.887135780694704,1656
19,106,3.88637794793191,1656
0,144,3.987642261326984,1710
1,11,3.8394386097992244,1710
2,4,3.8136454375083284,1710
3,31,3.7951678664662283,1710
4,1,3.7854479014332156,1710
5,140,3.772293652781196,1710
6,67,3.752560689758409,1710
7,5545,3.749509463221892,1710
8,102,3.692970922482278,1710
9,16,3.6913707347312106,1710
10,3835,3.6811799643428063,1710
11,216,3.67867047572717,1710
12,359,3.671117375693214,1710
13,291,3.643932013756427,1710
14,81,3.631687978040072,1710
15,2363,3.6243038322126067,1710
16,523,3.6241596047550098,1710
17,779,3.6148680170258514,1710
18,124,3.6095257326054986,1710
19,241,3.606242859133019,1710
0,1,4.203746645373979,1761
1,110,4.189885948066133,1761
2,4,4.176323126334489,1761
3,669,4.169255769683222,1761
4,87,4.157665174761007,1761
5,937,4.141600945858229,1761
6,46,4.1381385287552215,1761
7,47,4.116638575505455,1761
8,300,4.109637575585417,1761
9,16,4.106476680895423,1761
10,391,4.104310072181739,1761
11,270,4.08905313567541,1761
12,513,4.067989532351636,1761
13,1465,4.053258616376516,1761
14,189,4.052098783790372,1761
15,102,4.048060929763666,1761
16,1326,4.032888066789867,1761
17,317,4.01034750681207,1761
18,140,4.009086912048089,1761
19,33,3.9969183986490866,1761
0,1,4.527974251634106,1766
1,85,4.382902526951133,1766
2,31,4.38245932951222,1766
3,50,4.374366142666153,1766
4,1153,4.3703310157176745,1766
5,189,4.31191346618071,1766
6,36,4.289876696348057,1766
7,37,4.2854522224138405,1766
8,66,4.266566097091703,1766
9,17,4.263709473054962,1766
10,225,4.262544692888767,1766
11,311,4.258480159603503,1766
12,4,4.181812005512653,1766
13,534,4.180348465399046,1766
14,11,4.169529657018177,1766
15,43,4.148622538000662,1766
16,704,4.140248878662476,1766
17,20,4.11561647534762,1766
18,321,4.112610849180691,1766
19,1300,4.095631919785659,1766
0,18,5.0,1794
1,23,5.0,1794
2,25,5.0,1794
3,4,5.0,1794
4,278,5.0,1794
5,85,5.0,1794
6,102,5.0,1794
7,296,5.0,1794
8,157,5.0,1794
9,87,4.961946128287294,1794
10,366,4.906982078104919,1794
11,50,4.903611604591011,1794
12,358,4.8967755747645185,1794
13,545,4.884669059516276,1794
14,10,4.863630187794324,1794
15,198,4.861596123364931,1794
16,416,4.859465838035064,1794
17,373,4.85142671002018,1794
18,444,4.851393711101879,1794
19,274,4.849263119462249,1794
0,983,4.797309256473078,1799
1,1337,4.684447355066434,1799
2,2869,4.563020126574616,1799
3,1310,4.5583772309616695,1799
4,3722,4.555570118381507,1799
5,141,4.537106502237649,1799
6,103,4.50029195742631,1799
7,168,4.479260869352731,1799
8,1,4.455001892410813,1799
9,427,4.45264703099144,1799
10,3294,4.451560788447208,1799
11,2944,4.439986253260103,1799
12,662,4.425802022940986,1799
13,1021,4.41691013152715,1799
14,894,4.38133184977011,1799
15,854,4.355402066064616,1799
16,485,4.3494701885485245,1799
17,2535,4.347944327311396,1799
18,4239,4.3412700467587495,1799
19,1465,4.340751409473597,1799
0,673,4.3097486902815945,1772
1,155,4.1296315487648165,1772
2,144,4.129002722039152,1772
3,125,4.080879575619161,1772
4,87,4.028610374526913,1772
5,102,4.025651436843817,1772
6,6,4.016600244205583,1772
7,516,4.004724027535916,1772
8,154,4.0042055642906895,1772
9,70,3.999060486513215,1772
10,146,3.997165884700033,1772
11,19,3.9840505624594353,1772
12,164,3.9707826427658803,1772
13,172,3.954121591531974,1772
14,29,3.94612807632993,1772
15,11,3.9438062639950715,1772
16,4419,3.9418367511005723,1772
17,94,3.9370033211487785,1772
18,10,3.9344351081115385,1772
19,6971,3.9290026404473357,1772
0,110,4.662547836959704,1916
1,459,4.6432625755585235,1916
2,25,4.620550627185221,1916
3,2346,4.60886776325961,1916
4,31,4.601000452672039,1916
5,215,4.592453444973345,1916
6,102,4.551452463298842,1916
7,743,4.4883184886759855,1916
8,39,4.472452120825985,1916
9,359,4.4636923607403,1916
10,312,4.450788817529429,1916
11,87,4.440953429222743,1916
12,216,4.406026530086238,1916
13,300,4.392042772161988,1916
14,265,4.382229178103007,1916
15,867,4.371778818754465,1916
16,1,4.347872701276447,1916
17,17,4.34644030732191,1916
18,1292,4.345831808846369,1916
19,860,4.335671877168968,1916
0,155,4.963928343204154,951
1,278,4.952167481118888,951
2,19,4.928509798588289,951
3,1108,4.8593530243308605,951
4,2210,4.850039475518242,951
5,561,4.834377343413,951
6,50,4.766665312127534,951
7,157,4.757266134277738,951
8,1364,4.756069623438497,951
9,102,4.749299366871355,951
10,391,4.745856929533756,951
11,110,4.741575500510771,951
12,4336,4.732215290470073,951
13,3808,4.720630564916443,951
