book_id,est_score,user_id
780,4.709868003342868,513
1597,4.678242704742417,513
1342,4.658709978214418,513
862,4.602577073518733,513
1895,4.600544816207684,513
766,4.568173951316082,513
4660,4.516625371744152,513
1572,4.5131259455300174,513
562,4.509813912048862,513
2937,4.501015791590928,513
3086,4.499373589463192,513
2353,4.495212829363191,513
422,4.486191795152694,513
143,4.479218685472432,513
8053,4.478647513176553,513
3396,4.453856190137175,513
3722,4.442503617372371,513
2865,4.429649935444262,513
1380,4.427063312978403,513
937,4.421089931012484,513
862,4.194386150807642,589
4483,4.157511950988503,589
3628,4.130371158131855,589
3082,4.12986534367643,589
1597,4.114804835726746,589
1010,4.113455820068469,589
780,4.10755607176249,589
144,4.084857559837108,589
1654,4.084856642571602,589
1464,4.048454982663154,589
3660,4.041764620778889,589
2353,4.037931378988873,589
2374,4.03556566858174,589
958,4.0279793054392865,589
422,4.026354811839901,589
3396,4.0234748759339105,589
2209,4.023075620357159,589
1602,4.0229246363372395,589
2579,4.004822384898023,589
1788,4.001250268306749,589
1342,4.720870246262779,725
862,4.707618392584755,725
422,4.69667148417301,725
3396,4.692579000920644,725
673,4.667351447198995,725
998,4.650941530015813,725
307,4.647711956750863,725
958,4.644366399510034,725
3082,4.639755717181427,725
3472,4.630287970368586,725
267,4.625505384690749,725
3628,4.6151674272549865,725
3395,4.609086616141798,725
1788,4.573704259444857,725
192,4.569638964102645,725
1722,4.554151352763606,725
1572,4.553021212557717,725
466,4.543620687886803,725
780,4.543507356590797,725
87,4.5276525537199,725
1342,5.0,736
780,4.954289873598873,736
2101,4.929314229136933,736
1792,4.896475226112857,736
1010,4.8807139390477285,736
3628,4.837225146497768,736
307,4.796479410513968,736
422,4.764043436831592,736
192,4.755804038564615,736
983,4.750618567445423,736
3722,4.744847648101491,736
1895,4.733804552034503,736
3086,4.731557162971043,736
852,4.721583013957791,736
862,4.705264757982145,736
958,4.701570718810047,736
6590,4.699535191580276,736
2792,4.688197102852712,736
1788,4.6845088767659355,736
1492,4.676582345628,736
1010,4.856713464866051,997
1597,4.8405336614780845,997
862,4.790631195698818,997
307,4.784568461032619,997
2655,4.7450025876193,997
2937,4.739644847120118,997
3086,4.722585106999674,997
562,4.7183917070586,997
3628,4.678704029418099,997
1342,4.674949039979063,997
192,4.649511400506434,997
1788,4.644382283514277,997
983,4.63117493208632,997
780,4.631163359592888,997
1256,4.628117688181492,997
4483,4.61866510152953,997
1895,4.605679295586701,997
964,4.59853914328809,997
2353,4.596942669704982,997
422,4.5706398927245715,997
2798,4.406016810997324,1027
1342,4.335863186228075,1027
3628,4.326390248743587,1027
2353,4.297798426365709,1027
862,4.288265897815,1027
1572,4.25252948793157,1027
1597,4.249978750657538,1027
4653,4.24857868764413,1027
2043,4.24842689164654,1027
1487,4.234750191028741,1027
562,4.2342346031688916,1027
4640,4.233621999089799,1027
267,4.231810446474891,1027
1010,4.199844807586501,1027
4483,4.199653018703764,1027
2865,4.198533579026152,1027
3086,4.184411543156862,1027
1895,4.176026197726231,1027
225,4.169110092248624,1027
2937,4.164479563094928,1027
862,4.47761919971925,1037
780,4.465940778317457,1037
1342,4.431594378608574,1037
3628,4.379808988196594,1037
1010,4.352122716914939,1037
2101,4.296867717854933,1037
1380,4.281843015757709,1037
2353,4.251425221400759,1037
307,4.251205017636821,1037
1788,4.245988185274883,1037
958,4.239062105930296,1037
192,4.238650627649437,1037
8053,4.229559082537844,1037
3722,4.223507900908733,1037
562,4.220784247475375,1037
3395,4.205673817337658,1037
746,4.203479269323828,1037
4150,4.198607694667004,1037
267,4.196806492399019,1037
964,4.196517317717384,1037
3628,4.7647631190172275,7
862,4.712611892026924,7
3660,4.674766502034768,7
1010,4.533312088074986,7
780,4.525097008283539,7
2798,4.453226157551317,7
4483,4.419059146954518,7
144,4.413880829457647,7
983,4.402909583322459,7
1342,4.401588393464439,7
544,4.400427783461739,7
3395,4.390833969886777,7
4653,4.389788005820263,7
1597,4.383425059145084,7
1895,4.373032674016954,7
1310,4.369046474716392,7
2353,4.368238794188017,7
422,4.367378335350778,7
2655,4.365188625114234,7
3692,4.360035915766885,7
862,4.763915972131119,1225
3628,4.548402503193318,1225
3086,4.514835111030863,1225
1010,4.514168346656668,1225
192,4.505692945852894,1225
4,4.468240029181784,1225
1342,4.456510183228138,1225
3660,4.442192256105232,1225
2632,4.4306609439472044,1225
1895,4.415826898565034,1225
1788,4.402726318166212,1225
1410,4.402504448540905,1225
780,4.396563147080748,1225
983,4.39643582697673,1225
1597,4.388847593873878,1225
562,4.3851626158115256,1225
25,4.375405554277348,1225
5919,4.3715242384884165,1225
2353,4.3411773676781165,1225
2412,4.3403336332637545,1225
862,4.320160595947801,1019
192,4.23850003172039,1019
780,4.2055966509458305,1019
307,4.180103672075056,1019
2937,4.174448577100017,1019
3660,4.170033674614849,1019
4483,4.162481821004145,1019
3628,4.1602210721241715,1019
1895,4.158539019497225,1019
2346,4.152967880985707,1019
3086,4.147851616811113,1019
4653,4.138206844031473,1019
1342,4.132431556848142,1019
769,4.119880245180235,1019
562,4.110767362330552,1019
1597,4.108595674011338,1019
1010,4.078491211618477,1019
3395,4.075516917725197,1019
25,4.059771873026071,1019
6902,4.053076397576262,1019
3628,4.020550008796324,407
1895,3.988559021848179,407
1342,3.9783547503245758,407
862,3.976596649371502,407
780,3.9241425476623317,407
3660,3.9125241752427833,407
422,3.8712877504157843,407
562,3.849735728646922,407
141,3.834786457522603,407
2937,3.815374034528027,407
3472,3.8074429491882555,407
2353,3.804801037033756,407
6902,3.8017491122109615,407
70,3.800637971101728,407
1788,3.7988800081709355,407
307,3.795944478203488,407
1010,3.7914935401805265,407
1597,3.7784000884006583,407
852,3.7774387368248785,407
769,3.77672101996215,407
562,5.0,1296
862,5.0,1296
2353,4.9988414529700185,1296
1010,4.96455112740823,1296
3086,4.9546334116607715,1296
3628,4.947689474786721,1296
1342,4.910345768052822,1296
1572,4.910140639719242,1296
307,4.894073699371547,1296
958,4.867207301088732,1296
610,4.86697163988524,1296
743,4.8496509972299915,1296
1895,4.834220847088381,1296
2556,4.827629708484568,1296
2781,4.820918423071862,1296
47,4.8162317544577355,1296
2043,4.81041773179893,1296
3395,4.793159565424932,1296
3722,4.791503520121662,1296
998,4.791444915514258,1296
780,4.592644030861155,1321
3628,4.545714193407756,1321
862,4.383789813691513,1321
307,4.3743635555797935,1321
6590,4.285002139727465,1321
422,4.2778956343349295,1321
3660,4.256197218951645,1321
2840,4.250585994250442,1321
144,4.231238530676223,1321
4483,4.228296791404667,1321
2209,4.226892410784343,1321
3082,4.224573251607057,1321
1597,4.221283502445533,1321
2937,4.219869239794035,1321
4,4.218766927303866,1321
1010,4.211404215395748,1321
1788,4.203405313559771,1321
1342,4.192121110605223,1321
192,4.189054560738951,1321
1350,4.183447628394701,1321
3628,4.811064540901491,1323
862,4.737317166361756,1323
3395,4.7166824658842526,1323
780,4.599786619183847,1323
307,4.590060456555289,1323
1380,4.578011648745494,1323
4483,4.573686134872757,1323
1572,4.550561542148314,1323
2865,4.5485438884082905,1323
562,4.548170915000094,1323
1010,4.531996926512384,1323
192,4.5278644441286975,1323
2937,4.526592242216871,1323
998,4.512055185036319,1323
4653,4.501959272749989,1323
2353,4.487993692458486,1323
1342,4.472110284553157,1323
225,4.466163908273901,1323
958,4.461634760626309,1323
1310,4.458998141748795,1323
862,4.8919710722309455,1350
192,4.868029596889653,1350
3628,4.856478131675184,1350
155,4.794236530996049,1350
998,4.783800961781868,1350
2840,4.755064193314546,1350
780,4.749070720705495,1350
215,4.744350338777122,1350
2346,4.735019197946993,1350
1380,4.713990113556081,1350
1792,4.712535570940686,1350
2579,4.7058627278666085,1350
1788,4.705482744520764,1350
307,4.696544698994661,1350
817,4.684238236850323,1350
422,4.682725624483808,1350
603,4.681029551689736,1350
2470,4.66177928793292,1350
2631,4.658603719127083,1350
1374,4.655056288169936,1350
2937,5.0,1354
1788,5.0,1354
307,5.0,1354
862,4.949155393401438,1354
2353,4.894445440733171,1354
780,4.881813009555049,1354
1342,4.870474525507328,1354
562,4.859523359592258,1354
1274,4.859140146068127,1354
3645,4.85529407580888,1354
1895,4.854483596214704,1354
1572,4.839241468545236,1354
769,4.839095264808355,1354
1654,4.790467141423577,1354
3660,4.785548033247302,1354
3628,4.783222986814728,1354
3692,4.776610431650402,1354
2840,4.772818940597652,1354
70,4.77049873800889,1354
958,4.769306779196902,1354
3628,4.564095347080107,1353
780,4.409673862026727,1353
862,4.30647726422212,1353
4,4.295701173620118,1353
4653,4.2808090373643495,1353
1010,4.254848998281614,1353
3660,4.207140046282172,1353
466,4.173567575238062,1353
1108,4.169977453301631,1353
422,4.15961190060846,1353
2209,4.153555691739311,1353
3396,4.153484555601726,1353
998,4.142822924591598,1353
1342,4.130644671391655,1353
2324,4.124220718958275,1353
5019,4.122616765218833,1353
2554,4.122075703989314,1353
746,4.121705855963574,1353
2412,4.120408717896951,1353
3358,4.10862081609578,1353
862,4.897677776702026,1041
780,4.684200268828574,1041
18,4.6502177275830086,1041
3628,4.6345124761374334,1041
422,4.6187069460872365,1041
6590,4.617413779550503,1041
661,4.608902335644639,1041
983,4.608476559059606,1041
1788,4.608202085310784,1041
2937,4.598788943677158,1041
958,4.592603973503847,1041
1010,4.590323347536734,1041
144,4.583446699691589,1041
307,4.58086800547411,1041
562,4.575691824223422,1041
998,4.565659768764996,1041
466,4.5617460892434085,1041
1380,4.550472880645075,1041
192,4.549180340326348,1041
3395,4.542185293689439,1041
862,4.633058703451071,1388
3628,4.5700147778030225,1388
3395,4.542911283053123,1388
1728,4.525803929190848,1388
1010,4.50921183596138,1388
307,4.506499145600001,1388
1342,4.481243569561607,1388
422,4.464681701123811,1388
1552,4.456011119434055,1388
1597,4.446790066400632,1388
2181,4.443070668594395,1388
2353,4.441487990120482,1388
192,4.422998578870178,1388
267,4.418396938306483,1388
2937,4.414250493490506,1388
1909,4.402462570029429,1388
8149,4.3979710751088765,1388
8053,4.396592862029085,1388
998,4.393101232631801,1388
1788,4.383804352914921,1388
1597,4.093616289786589,1403
862,4.015824329557309,1403
3628,3.990253155914909,1403
47,3.9535448539730345,1403
769,3.9395781245367396,1403
2937,3.9389700933388925,1403
307,3.937983251686171,1403
3395,3.9264934225481483,1403
562,3.9156986458705823,1403
102,3.9138354201643635,1403
780,3.8963935115141783,1403
2865,3.8762257115076433,1403
2353,3.873006895818502,1403
85,3.865811052012221,1403
746,3.845927298319445,1403
1310,3.842395244578271,1403
391,3.840716175617192,1403
3660,3.8379362989924637,1403
1308,3.824983128810459,1403
155,3.824725450203116,1403
862,4.973955266591612,1352
2840,4.8977688948914855,1352
562,4.892075159513061,1352
4653,4.847098620763541,1352
2865,4.8449514075050635,1352
3395,4.816325034900468,1352
1308,4.79909651200159,1352
1342,4.795580369463568,1352
6902,4.783873031092018,1352
143,4.771364581888592,1352
3628,4.76792422682864,1352
8978,4.761279161700135,1352
760,4.7611934732831465,1352
144,4.758108706733571,1352
603,4.754492905097616,1352
422,4.748469342451773,1352
1010,4.744102216767759,1352
3082,4.735437807800449,1352
1895,4.73438185963593,1352
6590,4.734212434375416,1352
780,5.0,1456
862,4.994032293357178,1456
307,4.907047259322856,1456
2840,4.902153444219251,1456
192,4.872180178250849,1456
3628,4.8619096023779145,1456
2043,4.801055971075711,1456
1310,4.800278549242564,1456
562,4.771474759852322,1456
1342,4.762619201631721,1456
1441,4.7503173513377455,1456
3722,4.749701671340983,1456
6361,4.742221823583478,1456
739,4.741402556149141,1456
2937,4.741149489748201,1456
769,4.740870162612184,1456
1010,4.735704022024365,1456
189,4.734523351858209,1456
1545,4.731850056021989,1456
958,4.724897958578578,1456
3628,4.488907201078879,1449
307,4.440000656500893,1449
1572,4.422596852177429,1449
780,4.411216123033956,1449
2937,4.395298157381784,1449
862,4.332363708628637,1449
1654,4.313142444308409,1449
1597,4.306023330854592,1449
85,4.304017890842699,1449
267,4.298200058851624,1449
2272,4.297925826004501,1449
5919,4.292848132621467,1449
766,4.2834955132767565,1449
1308,4.2748863565891355,1449
1895,4.264755666307392,1449
2781,4.254421549833115,1449
1342,4.246251042683975,1449
983,4.236100462694406,1449
3396,4.2347393257975385,1449
1010,4.232981183716409,1449
862,4.632732959825878,907
3395,4.485750277332556,907
444,4.402409326454959,907
1010,4.389007130360381,907
4653,4.363819460819077,907
192,4.352368286107346,907
780,4.346545324544452,907
3082,4.343527261979167,907
2937,4.339929757292963,907
1022,4.332531680876181,907
2043,4.32590262291792,907
2101,4.318200573419858,907
3628,4.310249470910661,907
1374,4.309657341140833,907
267,4.304720688209443,907
307,4.300482446007826,907
1256,4.289346856389843,907
562,4.288843076225505,907
1909,4.2765532005312865,907
1342,4.261459352257605,907
862,4.448110064780372,1518
307,4.354382291323204,1518
958,4.281154882637085,1518
2374,4.266186650504777,1518
4653,4.244175793278306,1518
1441,4.234747430650349,1518
1788,4.23432988881042,1518
3396,4.199950528722458,1518
1487,4.185271213090154,1518
2043,4.169348170389226,1518
2937,4.162713548318637,1518
1274,4.158817269175653,1518
3287,4.153447062901047,1518
2781,4.144689937473639,1518
2353,4.144507747642746,1518
3660,4.139245512877378,1518
3082,4.138873964046966,1518
1654,4.13523171962616,1518
8978,4.134102230672445,1518
3395,4.122250723441343,1518
3628,4.616074032000247,1585
862,4.593546791031258,1585
780,4.517306629622283,1585
3395,4.477633599351792,1585
3660,4.444353210203871,1585
192,4.442598085968275,1585
3396,4.4371956527209875,1585
422,4.4225729908529985,1585
2937,4.4090575981354485,1585
1788,4.399948947762347,1585
562,4.381596759496272,1585
1342,4.358653849286613,1585
1654,4.3481826554055605,1585
1010,4.34699720615587,1585
5919,4.345830992803194,1585
307,4.338749082411879,1585
85,4.331646036372223,1585
4483,4.318366750221438,1585
2353,4.30856287842531,1585
19,4.308467398122691,1585
3628,4.64097191089608,1634
307,4.609254634143108,1634
862,4.564577494532517,1634
562,4.4864421406337955,1634
760,4.475861600906057,1634
3086,4.470019053941751,1634
129,4.442757564587685,1634
1010,4.431701229339408,1634
780,4.423375502053863,1634
1788,4.414098636187287,1634
2209,4.403479267867455,1634
4653,4.400928351908842,1634
144,4.386182259018674,1634
1572,4.3833449399608,1634
4483,4.377345135120884,1634
3396,4.360914909191391,1634
769,4.360068403673879,1634
422,4.356946070505103,1634
1496,4.349513720384991,1634
8978,4.34712152176165,1634
1010,4.613237141216003,1645
562,4.558277325421965,1645
3628,4.502622068942467,1645
983,4.471973664592591,1645
3395,4.458460422520745,1645
192,4.457697489584356,1645
780,4.4486669803136545,1645
1158,4.4140128364014135,1645
307,4.4070151567589395,1645
422,4.398613950146656,1645
3358,4.395370377774688,1645
189,4.392486093556036,1645
141,4.391942050568922,1645
2937,4.378938161863456,1645
1464,4.37728863522092,1645
3055,4.368480220069165,1645
958,4.360404815061456,1645
3086,4.348629936678994,1645
2101,4.347983297561037,1645
2865,4.345220534081548,1645
862,4.833056203297017,1307
307,4.811206972134319,1307
1310,4.802803409590206,1307
780,4.764136501101364,1307
3628,4.750523378623018,1307
2353,4.7497703404495795,1307
2937,4.72514682985485,1307
1342,4.674044517783165,1307
31,4.664781456955307,1307
2579,4.663839554042379,1307
562,4.653897063413359,1307
958,4.650951628133002,1307
769,4.647565805350993,1307
2840,4.644899409148726,1307
998,4.636691348254754,1307
3395,4.634934310581893,1307
1380,4.613167508549344,1307
6590,4.608485597577149,1307
4653,4.600580152308594,1307
192,4.590694639142636,1307
3628,4.448689552861662,1656
862,4.418472137686618,1656
1310,4.342017527526734,1656
2781,4.33488790033283,1656
307,4.315641831424739,1656
2353,4.289731708078912,1656
2556,4.264570256136622,1656
1342,4.245685003960975,1656
769,4.2456169804463375,1656
4079,4.230535846518279,1656
3395,4.229968398218884,1656
3660,4.229256594478299,1656
1308,4.227780472047077,1656
1597,4.222208134196483,1656
6590,4.221951285897444,1656
1788,4.203108470087271,1656
4822,4.201067049388117,1656
2209,4.199009914770225,1656
2043,4.192273168239972,1656
1895,4.190300826283394,1656
862,4.34331110966895,1710
780,4.262805609474806,1710
307,4.219828364393187,1710
192,4.193095495657876,1710
3628,4.167360618518025,1710
2865,4.157930928411239,1710
5919,4.115242087145461,1710
3358,4.1127256755684884,1710
998,4.109288796787055,1710
215,4.103563713757751,1710
25,4.0850873601563045,1710
1597,4.080491768560534,1710
1788,4.060777948068436,1710
3086,4.056643144170315,1710
1380,4.044228028268401,1710
2937,4.037417954579579,1710
39,4.037310981158433,1710
1010,4.021708871317346,1710
87,4.0172485073176745,1710
4653,4.016957142319587,1710
3628,4.530099192087804,1761
1010,4.522442575346097,1761
862,4.477763792799328,1761
66,4.446255722287213,1761
307,4.430359575753698,1761
2781,4.429714620836592,1761
958,4.417363492739472,1761
562,4.407893234790878,1761
780,4.405691543355808,1761
2209,4.393126257013098,1761
2353,4.387442597929523,1761
1654,4.369315652136442,1761
192,4.3688614648813475,1761
1895,4.364842780794427,1761
3395,4.362432735925525,1761
267,4.350866942062398,1761
144,4.344239148207271,1761
998,4.3396472019142385,1761
1380,4.33492379723731,1761
2937,4.330160828466242,1761
862,4.846461120420922,1766
192,4.73995452537503,1766
3628,4.736712554362112,1766
4483,4.700309594772885,1766
562,4.681739960272856,1766
4653,4.600497423291062,1766
2160,4.590639052071311,1766
3395,4.581347499079528,1766
1380,4.577875100493859,1766
780,4.5699358826404435,1766
3660,4.561586571148911,1766
2346,4.561001706617115,1766
3086,4.560812228476179,1766
1788,4.553405407467277,1766
6361,4.5522420348024975,1766
958,4.540330340475125,1766
998,4.5326987105807,1766
1274,4.496837737545712,1766
39,4.493154239725072,1766
2865,4.49208100983052,1766
840,5.0,1794
189,5.0,1794
155,5.0,1794
994,5.0,1794
8053,5.0,1794
103,5.0,1794
523,5.0,1794
958,5.0,1794
2470,5.0,1794
283,5.0,1794
740,5.0,1794
1792,5.0,1794
2353,5.0,1794
1895,5.0,1794
1572,5.0,1794
3086,5.0,1794
3395,5.0,1794
2937,5.0,1794
3660,5.0,1794
3082,5.0,1794
3628,4.866879783611468,1799
862,4.84265884829235,1799
1342,4.808929731158625,1799
1010,4.776188093188884,1799
1552,4.75027895902625,1799
4,4.741989711358003,1799
2798,4.734748360855498,1799
6590,4.724247050589948,1799
3086,4.722085282817962,1799
1603,4.717406931433831,1799
2043,4.708302213116211,1799
1597,4.704968979137597,1799
780,4.686818634042802,1799
958,4.677688703119656,1799
757,4.677575449820203,1799
3358,4.66968889559565,1799
2353,4.667565601919095,1799
1308,4.6651996084141425,1799
466,4.662836630793631,1799
3082,4.65840523065974,1799
862,4.452591054390615,1772
3086,4.2772306581215895,1772
780,4.264627207717409,1772
3660,4.258404647313258,1772
4483,4.254129361236836,1772
143,4.212985326368284,1772
760,4.212477610058502,1772
141,4.151502883858551,1772
192,4.143806189561447,1772
2397,4.139729175410743,1772
1342,4.136095949818746,1772
958,4.133931690070151,1772
422,4.13233387980053,1772
1597,4.120930209951061,1772
4822,4.116707559748793,1772
89,4.111694395533154,1772
1010,4.10812755390091,1772
1895,4.101064050323136,1772
4653,4.099583364190232,1772
307,4.0993288296983454,1772
3628,4.976620728594666,1916
862,4.909040700091753,1916
1010,4.901714872103035,1916
422,4.818202184552039,1916
3086,4.802138604140081,1916
2840,4.7798048954153565,1916
3395,4.77275791702933,1916
4483,4.7658875343362705,1916
998,4.748627423914306,1916
780,4.7207340503875495,1916
964,4.717988838903663,1916
1374,4.717312710892122,1916
192,4.700645880200396,1916
1788,4.6768639072626925,1916
894,4.670714109985634,1916
144,4.67027775967306,1916
4653,4.669722696455948,1916
2397,4.657179205917878,1916
1597,4.652111396900009,1916
307,4.649775849387696,1916
3395,5.0,951
3660,5.0,951
3628,5.0,951
422,5.0,951
780,5.0,951
4653,5.0,951
307,5.0,951
562,5.0,951
862,5.0,951
998,4.9694579745427045,951
1265,4.9571698499061005,951
4483,4.956301237199912,951
1788,4.930349076374896,951
755,4.9108774058535065,951
6902,4.909457569609172,951
2209,4.903501991143599,951
739,4.897350690020467,951
743,4.896309440590095,951
1010,4.895288358454883,951
2937,4.8869982851424,951
4,5.0,2125
2937,5.0,2125
1342,5.0,2125
2209,5.0,2125
780,5.0,2125
4483,5.0,2125
192,5.0,2125
307,5.0,2125
862,5.0,2125
291,4.996082659981116,2125
2556,4.9960526299241526,2125
562,4.9883222919236205,2125
1895,4.985211749104984,2125
422,4.968333606311458,2125
1010,4.964023663797397,2125
760,4.953503120839587,2125
1597,4.950729541755418,2125
2397,4.946746008647041,2125
6590,4.9455035301632115,2125
1380,4.941137938742497,2125
862,4.657654888981742,2112
307,4.47987739457807,2112
780,4.436080322144993,2112
3628,4.4284898279693845,2112
4653,4.409806812473005,2112
1310,4.406392569227996,2112
2937,4.388481300310418,2112
1010,4.381919495722292,2112
1308,4.376795058623844,2112
4483,4.3345838538294705,2112
1342,4.33203604066571,2112
1597,4.330029662481061,2112
3086,4.322896452863284,2112
2374,4.319565434884379,2112
3395,4.308010450107167,2112
3282,4.30652929016695,2112
466,4.296665070688474,2112
141,4.290304400682805,2112
3082,4.284713012375708,2112
422,4.274216724336713,2112
998,4.408417026294414,2276
862,4.408362061238899,2276
3086,4.330219625886693,2276
422,4.319016507155285,2276
780,4.302331743577621,2276
267,4.290117559570133,2276
307,4.261575152991089,2276
3628,4.2413103699625045,2276
1788,4.235947954547645,2276
192,4.233537628757164,2276
4483,4.181740186152851,2276
863,4.1802467687188605,2276
2353,4.1762060939950505,2276
3082,4.172827677421422,2276
3395,4.144985653929187,2276
2869,4.143362002344958,2276
983,4.141133152300474,2276
3660,4.133421301610753,2276
1792,4.1323393217139035,2276
1597,4.130585617025064,2276
862,4.549687092400377,2283
2353,4.438606017149365,2283
307,4.409137097154575,2283
3395,4.408777506733301,2283
4653,4.37882703940083,2283
144,4.368739457001685,2283
1342,4.332555388193465,2283
422,4.328234564123626,2283
2397,4.325397805915002,2283
192,4.310425651742909,2283
3628,4.283932076327511,2283
2840,4.282527480018854,2283
1687,4.278175615785516,2283
1308,4.276198849363526,2283
1380,4.254532117299559,2283
1654,4.236188316877919,2283
1722,4.231319992299441,2283
769,4.230706418375002,2283
4297,4.230648013281213,2283
1461,4.226661271864517,2283
3628,4.674608343605698,2288
1597,4.6495279876977085,2288
862,4.503226258968279,2288
1342,4.497197758654955,2288
267,4.443057287207844,2288
958,4.437946742438687,2288
10,4.430837468049153,2288
307,4.4246133140066455,2288
6902,4.408210391376001,2288
562,4.401768882369679,2288
1010,4.386128327876601,2288
47,4.3815906720244024,2288
192,4.3788636124802105,2288
2181,4.373945175648262,2288
1788,4.368442239511511,2288
780,4.334490094321315,2288
746,4.333313766443074,2288
1905,4.331158329516515,2288
4483,4.328912046760339,2288
4445,4.32796874390075,2288
862,4.736477482671539,2329
780,4.705703513316745,2329
1010,4.590527790824968,2329
1597,4.577222265943512,2329
3628,4.567796750742748,2329
2937,4.566762815238343,2329
307,4.556150224351888,2329
562,4.554350134035523,2329
192,4.551343597248604,2329
422,4.536413779656408,2329
1654,4.517074077040347,2329
133,4.508173703652113,2329
1788,4.500434171037448,2329
760,4.499958174409576,2329
1342,4.499154994791906,2329
2412,4.493313957699114,2329
983,4.490079303470577,2329
2101,4.482445722203901,2329
3396,4.480101012186522,2329
39,4.4770074050365585,2329
3628,4.295779168511041,946
1342,4.215921625227934,946
4653,4.169634882482993,946
998,4.154625501497088,946
862,4.141274904891103,946
